,room_type,price,host_is_superhost,host_acceptance_rate,bathrooms,review_scores_cleanliness,host_identity_verified,instant_bookable,property_type
6964,Entire home/apt,1136.0,1.0,98.0,1.0,4.87,1.0,1.0,Entire condo
6965,Entire home/apt,1350.0,1.0,98.0,1.0,4.9,1.0,0.0,Entire rental unit
6966,Entire home/apt,1133.0,1.0,98.0,1.0,4.91,1.0,1.0,Entire rental unit
6968,Entire home/apt,1700.0,1.0,100.0,1.0,4.82,1.0,0.0,Entire loft
6969,Entire home/apt,1607.0,1.0,100.0,1.0,4.61,1.0,1.0,Entire rental unit
6972,Entire home/apt,951.0,0.0,99.0,1.0,4.82,1.0,0.0,Entire rental unit
6975,Entire home/apt,1836.0,0.0,99.0,2.0,4.8,1.0,1.0,Entire rental unit
6977,Entire home/apt,1192.0,0.0,64.0,2.0,4.92,1.0,0.0,Entire rental unit
6978,Entire home/apt,1099.0,1.0,98.0,1.0,4.97,1.0,0.0,Entire condo
6980,Entire home/apt,697.0,1.0,99.0,1.0,4.82,1.0,1.0,Entire rental unit
6982,Entire home/apt,3003.0,1.0,86.0,2.0,4.93,0.0,0.0,Entire rental unit
6984,Entire home/apt,1114.0,0.0,99.0,2.0,4.8,0.0,0.0,Entire rental unit
6989,Entire home/apt,1022.0,0.0,98.0,1.0,4.85,1.0,0.0,Entire condo
6990,Entire home/apt,1500.0,0.0,100.0,1.0,3.67,1.0,1.0,Entire guest suite
6992,Entire home/apt,1100.0,0.0,100.0,2.0,4.89,1.0,0.0,Entire rental unit
6993,Entire home/apt,3811.0,0.0,100.0,2.0,4.78,1.0,0.0,Entire rental unit
6994,Entire home/apt,1114.0,0.0,100.0,2.0,4.84,1.0,0.0,Entire rental unit
6995,Entire home/apt,3500.0,0.0,56.0,1.0,5.0,1.0,0.0,Entire rental unit
6996,Entire home/apt,1114.0,0.0,99.0,1.0,4.8,1.0,1.0,Entire rental unit
6998,Entire home/apt,1200.0,0.0,100.0,2.0,4.64,1.0,1.0,Entire rental unit
6999,Entire home/apt,750.0,0.0,99.0,1.0,4.8,1.0,0.0,Entire rental unit
7005,Entire home/apt,926.0,0.0,100.0,1.0,4.85,1.0,1.0,Entire loft
7006,Entire home/apt,850.0,0.0,100.0,1.0,4.88,1.0,1.0,Entire loft
7007,Entire home/apt,6857.0,0.0,98.0,4.5,3.85,1.0,1.0,Entire home
7008,Entire home/apt,867.0,0.0,100.0,1.0,4.88,1.0,1.0,Entire loft
7009,Entire home/apt,897.0,0.0,100.0,1.0,4.86,1.0,1.0,Entire loft
7010,Entire home/apt,315.0,0.0,66.0,1.0,4.76,1.0,0.0,Entire condo
7011,Entire home/apt,1060.0,1.0,96.0,1.0,4.57,1.0,0.0,Entire rental unit
7016,Entire home/apt,1850.0,1.0,100.0,1.0,4.96,1.0,1.0,Entire rental unit
7017,Entire home/apt,4036.0,0.0,100.0,2.0,4.76,1.0,0.0,Entire rental unit
7018,Entire home/apt,4360.0,0.0,100.0,2.0,4.86,1.0,0.0,Entire rental unit
7019,Entire home/apt,3960.0,0.0,100.0,1.0,4.78,1.0,0.0,Entire rental unit
7020,Entire home/apt,4040.0,0.0,100.0,2.0,4.7,1.0,0.0,Entire rental unit
7021,Entire home/apt,1100.0,0.0,100.0,2.0,4.71,1.0,1.0,Entire condo
7022,Entire home/apt,921.0,0.0,50.0,1.5,4.91,1.0,0.0,Entire condo
7023,Entire home/apt,1114.0,0.0,99.0,1.5,4.8,1.0,0.0,Entire home
7025,Entire home/apt,973.0,0.0,70.0,1.0,4.82,1.0,0.0,Tiny home
7026,Entire home/apt,1147.0,0.0,100.0,1.0,4.71,1.0,1.0,Entire rental unit
7027,Entire home/apt,853.0,0.0,100.0,1.0,4.76,1.0,1.0,Entire condo
7028,Entire home/apt,550.0,0.0,100.0,1.0,4.79,1.0,1.0,Entire condo
7029,Entire home/apt,1114.0,0.0,69.0,1.0,4.55,1.0,0.0,Entire rental unit
7032,Entire home/apt,1104.0,0.0,98.0,1.0,4.68,1.0,1.0,Entire rental unit
7036,Entire home/apt,4593.0,0.0,100.0,2.0,4.92,1.0,1.0,Entire rental unit
7044,Entire home/apt,504.0,0.0,98.0,1.0,4.48,1.0,1.0,Entire loft
7045,Entire home/apt,1499.0,0.0,92.0,1.0,4.24,1.0,0.0,Entire home
7046,Entire home/apt,1210.0,1.0,100.0,2.5,4.85,1.0,0.0,Entire rental unit
7047,Entire home/apt,1114.0,0.0,99.0,2.5,4.8,0.0,0.0,Entire rental unit
7048,Entire home/apt,1395.0,1.0,99.0,1.0,4.68,1.0,0.0,Entire rental unit
7049,Entire home/apt,1314.0,1.0,99.0,1.0,4.86,1.0,0.0,Entire rental unit
7050,Entire home/apt,2638.0,1.0,90.0,2.0,4.95,1.0,0.0,Entire rental unit
7053,Entire home/apt,705.0,1.0,99.0,1.0,4.9,1.0,1.0,Entire condo
7054,Entire home/apt,1943.0,1.0,92.0,1.5,4.82,0.0,0.0,Entire rental unit
7055,Entire home/apt,650.0,0.0,100.0,1.0,4.59,1.0,0.0,Entire rental unit
7056,Entire home/apt,1300.0,0.0,99.0,1.0,5.0,1.0,1.0,Entire rental unit
7057,Entire home/apt,602.0,1.0,96.0,1.0,4.68,1.0,0.0,Entire rental unit
7058,Entire home/apt,1000.0,0.0,100.0,1.0,4.33,1.0,0.0,Entire loft
7059,Entire home/apt,2900.0,1.0,100.0,1.0,5.0,1.0,0.0,Entire rental unit
7060,Entire home/apt,1199.0,0.0,100.0,2.0,4.74,1.0,0.0,Entire rental unit
7061,Entire home/apt,1415.0,0.0,99.0,2.0,4.8,1.0,0.0,Entire rental unit
7062,Entire home/apt,1114.0,1.0,98.0,2.0,4.79,1.0,0.0,Entire home
7063,Entire home/apt,1114.0,0.0,100.0,2.0,4.58,1.0,1.0,Entire condo
7064,Entire home/apt,5200.0,0.0,100.0,3.0,4.59,1.0,1.0,Entire rental unit
7067,Entire home/apt,5055.0,0.0,99.0,4.0,5.0,1.0,1.0,Entire rental unit
7068,Entire home/apt,2300.0,0.0,100.0,1.0,4.67,1.0,0.0,Entire condo
7069,Entire home/apt,1571.0,1.0,99.0,1.0,4.93,1.0,0.0,Entire loft
7071,Entire home/apt,4545.0,1.0,100.0,4.0,4.88,1.0,0.0,Entire rental unit
7074,Entire home/apt,1400.0,0.0,73.0,2.0,4.81,1.0,0.0,Entire rental unit
7076,Entire home/apt,1114.0,0.0,99.0,1.0,4.8,0.0,0.0,Entire rental unit
7077,Entire home/apt,4478.0,1.0,100.0,3.5,4.72,1.0,1.0,Entire home
7079,Entire home/apt,3000.0,0.0,100.0,3.0,4.8,1.0,0.0,Entire home
7085,Entire home/apt,2714.0,0.0,99.0,2.5,4.81,1.0,0.0,Entire rental unit
7086,Entire home/apt,900.0,0.0,100.0,1.0,4.25,1.0,0.0,Entire loft
7087,Entire home/apt,1576.0,0.0,100.0,1.0,4.86,1.0,0.0,Entire home
7088,Entire home/apt,1114.0,0.0,99.0,1.0,4.8,0.0,0.0,Entire rental unit
7089,Entire home/apt,3028.0,1.0,99.0,1.0,4.75,1.0,1.0,Entire rental unit
7090,Entire home/apt,1256.0,1.0,100.0,1.0,4.86,1.0,0.0,Entire condo
7097,Entire home/apt,513.0,0.0,100.0,1.0,4.78,1.0,0.0,Entire loft
7098,Entire home/apt,743.0,1.0,97.0,1.5,4.63,1.0,0.0,Entire condo
7099,Entire home/apt,1800.0,0.0,100.0,1.0,4.73,1.0,1.0,Entire rental unit
7100,Entire home/apt,1304.0,1.0,100.0,2.0,4.9,1.0,0.0,Entire condo
7101,Entire home/apt,1300.0,0.0,63.0,1.0,4.98,1.0,0.0,Entire rental unit
7104,Entire home/apt,3539.0,0.0,100.0,1.0,4.82,1.0,1.0,Entire rental unit
7105,Entire home/apt,1500.0,0.0,100.0,1.0,4.71,1.0,1.0,Entire guest suite
7107,Entire home/apt,1700.0,1.0,96.0,1.0,5.0,1.0,0.0,Entire condo
7108,Entire home/apt,1700.0,1.0,96.0,1.0,5.0,1.0,0.0,Entire rental unit
7109,Entire home/apt,1114.0,0.0,99.0,1.0,4.8,1.0,0.0,Entire condo
7110,Entire home/apt,1114.0,0.0,100.0,1.0,4.7,1.0,0.0,Entire condo
7111,Entire home/apt,3000.0,1.0,96.0,1.0,4.94,1.0,0.0,Entire condo
7112,Entire home/apt,1114.0,0.0,100.0,1.0,4.07,1.0,1.0,Entire rental unit
7113,Entire home/apt,4500.0,0.0,100.0,2.0,4.8,1.0,1.0,Entire rental unit
7114,Entire home/apt,1114.0,0.0,100.0,2.0,4.75,1.0,1.0,Entire rental unit
7116,Entire home/apt,1600.0,0.0,60.0,2.0,5.0,1.0,0.0,Entire rental unit
7118,Entire home/apt,1114.0,0.0,99.0,2.0,4.8,0.0,0.0,Entire rental unit
7119,Entire home/apt,741.0,1.0,100.0,1.0,4.95,1.0,1.0,Entire guest suite
7120,Entire home/apt,850.0,0.0,100.0,1.0,4.77,1.0,1.0,Entire rental unit
7122,Entire home/apt,741.0,1.0,100.0,1.0,4.93,1.0,1.0,Entire guest suite
7123,Entire home/apt,1393.0,1.0,100.0,2.0,5.0,1.0,0.0,Entire condo
7124,Entire home/apt,1700.0,1.0,96.0,1.0,4.91,1.0,0.0,Entire condo
7125,Entire home/apt,2274.0,1.0,96.0,1.0,5.0,1.0,0.0,Entire condo
7127,Entire home/apt,2563.0,1.0,96.0,1.0,4.88,1.0,0.0,Entire condo
7129,Entire home/apt,950.0,0.0,97.0,1.0,4.76,1.0,1.0,Entire rental unit
7130,Entire home/apt,1800.0,1.0,96.0,1.0,4.98,1.0,0.0,Entire condo
7131,Entire home/apt,2401.0,1.0,96.0,1.0,4.95,1.0,0.0,Entire rental unit
7133,Entire home/apt,260.0,0.0,99.0,1.0,5.0,1.0,0.0,Entire guest suite
7134,Entire home/apt,1114.0,0.0,99.0,1.0,4.75,0.0,0.0,Entire serviced apartment
7135,Entire home/apt,1114.0,0.0,99.0,1.0,4.8,0.0,0.0,Entire home
7137,Entire home/apt,1114.0,0.0,99.0,1.0,4.8,0.0,0.0,Entire home
7138,Entire home/apt,1695.0,1.0,100.0,1.0,4.89,1.0,0.0,Entire rental unit
7140,Entire home/apt,980.0,0.0,0.0,1.0,4.93,1.0,0.0,Entire guest suite
7141,Entire home/apt,5712.0,0.0,100.0,2.5,4.9,1.0,0.0,Entire rental unit
7142,Entire home/apt,1800.0,0.0,100.0,1.5,4.64,1.0,1.0,Entire rental unit
7143,Entire home/apt,1977.0,1.0,100.0,1.0,4.86,1.0,0.0,Entire rental unit
7145,Entire home/apt,1395.0,1.0,99.0,1.0,5.0,1.0,0.0,Entire condo
7148,Entire home/apt,450.0,0.0,93.0,1.0,4.88,1.0,1.0,Entire rental unit
7150,Entire home/apt,2650.0,1.0,97.0,3.5,4.91,1.0,0.0,Entire condo
7153,Entire home/apt,1467.0,1.0,99.0,1.0,4.84,1.0,1.0,Entire rental unit
7154,Entire home/apt,1832.0,1.0,100.0,1.0,4.9,1.0,0.0,Entire rental unit
7155,Entire home/apt,2027.0,1.0,100.0,1.0,4.88,1.0,0.0,Entire rental unit
7156,Entire home/apt,1784.0,1.0,100.0,1.0,4.9,1.0,1.0,Entire rental unit
7157,Entire home/apt,2008.0,1.0,100.0,1.0,4.87,1.0,1.0,Entire rental unit
7158,Entire home/apt,2008.0,1.0,100.0,1.0,4.86,1.0,0.0,Entire rental unit
7159,Entire home/apt,1597.0,1.0,99.0,1.0,4.38,1.0,1.0,Entire rental unit
7160,Entire home/apt,1114.0,0.0,100.0,1.0,4.45,1.0,1.0,Entire home
7161,Entire home/apt,1355.0,1.0,99.0,1.0,4.84,1.0,1.0,Entire rental unit
7163,Entire home/apt,2246.0,0.0,99.0,2.0,4.88,1.0,1.0,Entire rental unit
7164,Entire home/apt,750.0,0.0,67.0,1.0,4.73,1.0,0.0,Entire guesthouse
7165,Entire home/apt,1800.0,1.0,100.0,2.0,4.71,1.0,0.0,Entire condo
7167,Entire home/apt,4500.0,1.0,100.0,6.0,4.86,1.0,0.0,Entire rental unit
7168,Entire home/apt,5500.0,1.0,100.0,3.5,4.98,1.0,0.0,Entire townhouse
7169,Entire home/apt,1099.0,1.0,100.0,1.0,4.79,1.0,1.0,Entire condo
7171,Entire home/apt,1390.0,0.0,100.0,2.0,4.69,1.0,1.0,Entire condo
7172,Entire home/apt,1350.0,1.0,96.0,1.0,4.97,1.0,0.0,Entire serviced apartment
7173,Entire home/apt,657.0,1.0,99.0,1.0,4.92,1.0,0.0,Entire loft
7174,Entire home/apt,621.0,1.0,99.0,1.0,4.83,1.0,0.0,Entire loft
7175,Entire home/apt,753.0,0.0,98.0,1.0,4.94,1.0,0.0,Entire loft
7177,Entire home/apt,8079.0,0.0,100.0,4.0,4.97,1.0,0.0,Entire home
7178,Entire home/apt,436.0,0.0,100.0,1.0,4.69,1.0,1.0,Entire rental unit
7179,Entire home/apt,744.0,1.0,100.0,1.0,4.76,1.0,0.0,Entire rental unit
7180,Entire home/apt,2022.0,1.0,68.0,1.5,5.0,1.0,0.0,Entire rental unit
7181,Entire home/apt,1050.0,1.0,100.0,1.0,4.5,1.0,1.0,Entire rental unit
7182,Entire home/apt,1114.0,0.0,98.0,1.0,4.93,1.0,0.0,Entire condo
7183,Entire home/apt,740.0,1.0,100.0,1.0,4.88,1.0,1.0,Entire loft
7184,Entire home/apt,850.0,1.0,97.0,1.0,4.81,1.0,0.0,Entire rental unit
7185,Entire home/apt,5312.0,1.0,96.0,3.5,4.93,1.0,1.0,Entire home
7188,Entire home/apt,1429.0,0.0,99.0,1.0,4.85,1.0,0.0,Entire rental unit
7189,Entire home/apt,1075.0,1.0,100.0,1.0,4.98,1.0,0.0,Entire loft
7196,Entire home/apt,600.0,0.0,40.0,1.0,4.29,1.0,0.0,Entire rental unit
7197,Entire home/apt,614.0,1.0,99.0,1.0,4.84,1.0,0.0,Entire loft
7198,Entire home/apt,677.0,1.0,96.0,1.0,4.94,1.0,0.0,Entire condo
7202,Entire home/apt,1700.0,0.0,0.0,2.0,4.83,1.0,0.0,Entire rental unit
7203,Entire home/apt,1114.0,0.0,99.0,2.0,5.0,0.0,0.0,Entire rental unit
7205,Entire home/apt,1005.0,1.0,100.0,1.0,4.92,1.0,0.0,Entire rental unit
7208,Entire home/apt,6500.0,0.0,99.0,4.0,4.8,1.0,0.0,Entire home
7209,Entire home/apt,607.0,1.0,99.0,1.0,4.91,1.0,0.0,Entire loft
7210,Entire home/apt,700.0,1.0,99.0,1.0,4.93,1.0,0.0,Entire loft
7211,Entire home/apt,790.0,1.0,100.0,1.0,5.0,1.0,0.0,Entire condo
7213,Entire home/apt,576.0,1.0,96.0,1.5,4.86,1.0,0.0,Entire condo
7216,Entire home/apt,1086.0,1.0,100.0,1.0,4.85,1.0,1.0,Entire rental unit
7217,Entire home/apt,1546.0,0.0,100.0,2.0,4.92,1.0,0.0,Entire condo
7218,Entire home/apt,1114.0,0.0,98.0,2.0,4.14,1.0,1.0,Entire rental unit
7219,Entire home/apt,6000.0,0.0,99.0,4.0,4.8,1.0,1.0,Entire rental unit
7220,Entire home/apt,1114.0,0.0,100.0,4.0,4.84,1.0,1.0,Entire rental unit
7222,Entire home/apt,1114.0,0.0,99.0,2.0,5.0,1.0,0.0,Entire rental unit
7223,Entire home/apt,249.0,0.0,100.0,1.0,4.0,1.0,1.0,Entire home
7224,Entire home/apt,1114.0,0.0,100.0,1.0,4.89,1.0,0.0,Entire guest suite
7225,Entire home/apt,1354.0,1.0,99.0,1.0,4.95,1.0,0.0,Entire rental unit
7227,Entire home/apt,1114.0,0.0,100.0,1.0,5.0,1.0,0.0,Entire home
7228,Entire home/apt,1300.0,1.0,84.0,1.0,5.0,1.0,0.0,Entire rental unit
7229,Entire home/apt,1114.0,0.0,99.0,1.0,4.88,1.0,0.0,Entire guest suite
7230,Entire home/apt,1114.0,0.0,67.0,1.0,4.8,1.0,1.0,Entire rental unit
7232,Entire home/apt,750.0,1.0,100.0,1.0,4.97,1.0,0.0,Entire rental unit
7234,Entire home/apt,1794.0,1.0,99.0,1.0,4.99,1.0,0.0,Entire loft
7235,Entire home/apt,20000.0,0.0,100.0,1.0,4.67,1.0,1.0,Entire loft
7236,Entire home/apt,3483.0,0.0,99.0,1.0,4.66,1.0,0.0,Entire rental unit
7237,Entire home/apt,1191.0,0.0,99.0,1.0,4.7,1.0,1.0,Entire rental unit
7238,Entire home/apt,1956.0,1.0,99.0,1.0,4.9,1.0,0.0,Entire rental unit
7239,Entire home/apt,1253.0,0.0,99.0,1.0,4.58,1.0,0.0,Entire condo
7240,Entire home/apt,11700.0,0.0,99.0,1.0,4.8,1.0,0.0,Entire rental unit
7241,Entire home/apt,1166.0,0.0,100.0,2.0,4.51,1.0,1.0,Entire rental unit
7244,Entire home/apt,1114.0,0.0,99.0,1.0,5.0,0.0,0.0,Entire rental unit
7245,Entire home/apt,1132.0,1.0,99.0,1.5,4.88,1.0,0.0,Entire condo
7247,Entire home/apt,323.0,1.0,100.0,1.0,5.0,1.0,0.0,Entire rental unit
7252,Entire home/apt,5600.0,1.0,100.0,3.0,4.91,1.0,0.0,Entire condo
7254,Entire home/apt,1114.0,0.0,69.0,1.0,4.83,1.0,1.0,Entire rental unit
7255,Entire home/apt,1191.0,0.0,44.0,1.0,4.85,1.0,0.0,Entire rental unit
7257,Entire home/apt,1100.0,0.0,99.0,1.0,3.5,1.0,0.0,Entire rental unit
7258,Entire home/apt,950.0,1.0,100.0,1.0,4.73,1.0,1.0,Entire rental unit
7260,Entire home/apt,520.0,1.0,100.0,1.0,4.88,1.0,0.0,Entire rental unit
7262,Entire home/apt,13643.0,0.0,96.0,7.5,4.76,1.0,0.0,Entire home
7264,Entire home/apt,1000.0,1.0,90.0,1.0,4.94,1.0,0.0,Entire serviced apartment
7266,Entire home/apt,2002.0,0.0,22.0,2.0,4.8,1.0,0.0,Entire rental unit
7269,Entire home/apt,1847.0,1.0,99.0,2.0,4.84,1.0,1.0,Entire serviced apartment
7272,Entire home/apt,1007.0,0.0,98.0,1.0,4.83,1.0,1.0,Entire loft
7274,Entire home/apt,3583.0,1.0,100.0,1.0,5.0,1.0,0.0,Entire condo
7276,Entire home/apt,300.0,0.0,100.0,1.0,4.53,1.0,1.0,Entire rental unit
7285,Entire home/apt,1236.0,0.0,100.0,2.0,4.66,1.0,1.0,Entire rental unit
7286,Entire home/apt,800.0,0.0,100.0,1.0,4.87,1.0,0.0,Entire rental unit
7289,Entire home/apt,618.0,1.0,95.0,1.0,4.86,0.0,0.0,Entire guest suite
7290,Entire home/apt,1364.0,0.0,80.0,2.0,4.6,1.0,0.0,Entire rental unit
7291,Entire home/apt,1228.0,0.0,99.0,1.0,5.0,1.0,0.0,Entire rental unit
7292,Entire home/apt,1114.0,0.0,99.0,1.0,4.58,1.0,0.0,Entire loft
7295,Entire home/apt,700.0,1.0,99.0,1.0,4.86,1.0,0.0,Entire loft
7296,Entire home/apt,1444.0,0.0,97.0,1.5,4.78,1.0,0.0,Entire rental unit
7297,Entire home/apt,1056.0,0.0,100.0,2.0,4.8,1.0,0.0,Entire rental unit
7298,Entire home/apt,708.0,0.0,0.0,1.0,5.0,1.0,0.0,Entire rental unit
7300,Entire home/apt,1900.0,1.0,99.0,2.0,4.87,1.0,0.0,Entire rental unit
7301,Entire home/apt,1000.0,0.0,40.0,1.0,4.33,1.0,0.0,Entire rental unit
7303,Entire home/apt,900.0,1.0,100.0,1.0,4.85,1.0,0.0,Entire rental unit
7304,Entire home/apt,8500.0,0.0,99.0,1.0,5.0,1.0,0.0,Entire rental unit
7305,Entire home/apt,750.0,0.0,100.0,1.0,4.8,1.0,0.0,Entire rental unit
7307,Entire home/apt,1114.0,0.0,100.0,1.0,5.0,1.0,0.0,Entire rental unit
7309,Entire home/apt,390.0,1.0,99.0,1.0,4.59,1.0,0.0,Entire loft
7310,Entire home/apt,799.0,0.0,91.0,2.0,4.77,1.0,0.0,Entire condo
7311,Entire home/apt,1114.0,0.0,100.0,2.0,4.63,1.0,0.0,Entire condo
7313,Entire home/apt,676.0,0.0,94.0,1.0,4.69,1.0,0.0,Entire loft
7314,Entire home/apt,1773.0,0.0,100.0,2.0,4.46,1.0,1.0,Entire rental unit
7315,Entire home/apt,5800.0,1.0,98.0,2.0,4.94,1.0,0.0,Entire rental unit
7316,Entire home/apt,980.0,1.0,99.0,1.0,4.89,1.0,0.0,Entire condo
7317,Entire home/apt,1099.0,1.0,93.0,2.0,4.68,1.0,0.0,Entire condo
7318,Entire home/apt,3600.0,0.0,99.0,2.0,4.8,1.0,0.0,Entire rental unit
7319,Entire home/apt,595.0,1.0,100.0,1.0,4.89,1.0,0.0,Entire guest suite
7321,Entire home/apt,2100.0,0.0,100.0,2.5,4.46,1.0,0.0,Entire condo
7322,Entire home/apt,1129.0,1.0,93.0,1.0,4.63,1.0,0.0,Entire rental unit
7324,Entire home/apt,287.0,1.0,100.0,1.0,4.94,1.0,0.0,Entire rental unit
7327,Entire home/apt,1100.0,0.0,99.0,1.0,4.5,1.0,1.0,Entire loft
7328,Entire home/apt,1011.0,1.0,100.0,1.0,4.9,1.0,0.0,Entire rental unit
7329,Entire home/apt,501.0,0.0,100.0,1.0,4.76,1.0,1.0,Entire rental unit
7330,Entire home/apt,860.0,0.0,100.0,1.0,4.0,1.0,0.0,Entire loft
7332,Entire home/apt,1112.0,1.0,100.0,1.0,4.5,1.0,0.0,Entire rental unit
7333,Entire home/apt,2035.0,0.0,100.0,1.5,4.87,1.0,0.0,Entire rental unit
7335,Entire home/apt,737.0,1.0,100.0,1.0,4.51,1.0,0.0,Entire loft
7336,Entire home/apt,800.0,1.0,100.0,1.0,4.86,1.0,0.0,Entire rental unit
7337,Entire home/apt,1114.0,0.0,67.0,1.0,5.0,1.0,1.0,Entire rental unit
7338,Entire home/apt,1114.0,0.0,99.0,1.0,4.8,1.0,0.0,Entire rental unit
7339,Entire home/apt,1180.0,0.0,100.0,1.0,4.55,1.0,1.0,Entire rental unit
7340,Entire home/apt,1114.0,0.0,75.0,1.0,4.33,1.0,1.0,Entire condo
7350,Entire home/apt,1114.0,0.0,75.0,1.5,4.8,1.0,1.0,Entire condo
7351,Entire home/apt,550.0,1.0,100.0,2.0,4.77,1.0,1.0,Entire rental unit
7352,Entire home/apt,1266.0,1.0,100.0,1.0,4.88,1.0,1.0,Entire rental unit
7353,Entire home/apt,1450.0,0.0,75.0,1.5,3.67,1.0,1.0,Entire condo
7354,Entire home/apt,1114.0,0.0,99.0,1.5,5.0,1.0,0.0,Entire home
7355,Entire home/apt,1390.0,0.0,75.0,1.0,4.82,1.0,1.0,Entire condo
7357,Entire home/apt,1054.0,1.0,100.0,1.0,4.83,1.0,0.0,Entire rental unit
7358,Entire home/apt,891.0,1.0,100.0,1.0,4.92,1.0,1.0,Entire rental unit
7366,Entire home/apt,1490.0,0.0,75.0,1.0,5.0,1.0,1.0,Entire condo
7367,Entire home/apt,1350.0,0.0,75.0,1.0,4.0,1.0,1.0,Entire rental unit
7368,Entire home/apt,1114.0,0.0,75.0,1.0,5.0,1.0,1.0,Entire condo
7369,Entire home/apt,5331.0,1.0,100.0,3.5,4.89,1.0,0.0,Entire rental unit
7371,Entire home/apt,1450.0,0.0,100.0,1.0,4.97,0.0,0.0,Entire loft
7372,Entire home/apt,1114.0,0.0,75.0,1.0,5.0,1.0,1.0,Entire condo
7377,Entire home/apt,1447.0,1.0,87.0,1.0,4.9,1.0,0.0,Entire condo
7378,Entire home/apt,809.0,1.0,100.0,1.0,4.78,1.0,0.0,Entire condo
7379,Entire home/apt,1387.0,0.0,100.0,1.0,4.94,1.0,1.0,Entire loft
7380,Entire home/apt,1450.0,0.0,100.0,1.0,4.91,1.0,0.0,Entire loft
7381,Entire home/apt,1221.0,0.0,99.0,1.0,4.73,1.0,0.0,Entire rental unit
7382,Entire home/apt,11000.0,0.0,99.0,2.0,4.8,1.0,0.0,Entire condo
7383,Entire home/apt,1114.0,0.0,75.0,2.0,5.0,1.0,1.0,Entire condo
7384,Entire home/apt,1000.0,0.0,99.0,2.0,4.8,1.0,1.0,Entire rental unit
7385,Entire home/apt,1114.0,0.0,75.0,2.0,5.0,1.0,1.0,Entire condo
7386,Entire home/apt,750.0,0.0,46.0,2.0,3.94,1.0,0.0,Entire rental unit
7387,Entire home/apt,2269.0,1.0,98.0,2.5,4.89,1.0,0.0,Entire condo
7388,Entire home/apt,1114.0,0.0,40.0,2.5,5.0,1.0,0.0,Entire rental unit
7389,Entire home/apt,1014.0,1.0,99.0,1.0,4.92,1.0,0.0,Entire condo
7390,Entire home/apt,33277.0,0.0,99.0,2.0,4.8,1.0,0.0,Entire rental unit
7395,Entire home/apt,1050.0,1.0,100.0,1.0,4.72,1.0,0.0,Entire condo
7398,Entire home/apt,569.0,0.0,100.0,1.0,4.52,1.0,0.0,Entire home
7400,Entire home/apt,1114.0,0.0,0.0,1.0,4.8,1.0,0.0,Entire rental unit
7401,Entire home/apt,578.0,1.0,95.0,1.0,4.91,0.0,0.0,Entire guest suite
7402,Entire home/apt,701.0,0.0,100.0,1.0,4.53,1.0,1.0,Entire rental unit
7403,Entire home/apt,2050.0,1.0,100.0,2.0,4.76,1.0,1.0,Entire rental unit
7404,Entire home/apt,798.0,1.0,100.0,1.0,4.74,1.0,1.0,Entire rental unit
7405,Entire home/apt,1642.0,0.0,97.0,2.0,4.67,1.0,1.0,Entire serviced apartment
7406,Entire home/apt,1200.0,0.0,100.0,1.0,4.75,1.0,0.0,Entire loft
7407,Entire home/apt,2045.0,0.0,100.0,2.0,4.55,1.0,1.0,Entire condo
7409,Entire home/apt,1895.0,0.0,100.0,2.0,5.0,1.0,0.0,Entire rental unit
7411,Entire home/apt,1144.0,0.0,98.0,1.0,4.75,1.0,1.0,Entire loft
7412,Entire home/apt,1190.0,1.0,100.0,2.0,4.79,1.0,0.0,Entire rental unit
7413,Entire home/apt,2250.0,0.0,100.0,2.0,5.0,1.0,0.0,Entire rental unit
7414,Entire home/apt,1114.0,1.0,100.0,2.0,4.53,1.0,0.0,Entire rental unit
7415,Entire home/apt,850.0,0.0,0.0,1.0,5.0,1.0,0.0,Entire rental unit
7419,Entire home/apt,1066.0,1.0,100.0,1.0,4.92,1.0,0.0,Entire serviced apartment
7423,Entire home/apt,900.0,0.0,0.0,1.0,5.0,1.0,0.0,Entire rental unit
7425,Entire home/apt,1032.0,1.0,100.0,1.0,4.98,1.0,0.0,Entire condo
7426,Entire home/apt,743.0,1.0,97.0,1.0,4.89,1.0,1.0,Entire serviced apartment
7427,Entire home/apt,1114.0,1.0,99.0,2.0,4.81,1.0,1.0,Entire condo
7428,Entire home/apt,1114.0,1.0,100.0,2.0,4.91,1.0,0.0,Entire rental unit
7429,Entire home/apt,1050.0,0.0,40.0,1.0,4.8,1.0,0.0,Entire rental unit
7432,Entire home/apt,1131.0,0.0,97.0,1.0,4.81,1.0,0.0,Entire rental unit
7434,Entire home/apt,3640.0,0.0,99.0,1.5,4.7,1.0,0.0,Entire rental unit
7438,Entire home/apt,1020.0,0.0,100.0,1.0,4.49,1.0,1.0,Entire rental unit
7440,Entire home/apt,990.0,0.0,93.0,2.0,4.78,1.0,0.0,Entire condo
7441,Entire home/apt,4900.0,0.0,100.0,1.0,4.86,1.0,0.0,Entire rental unit
7443,Entire home/apt,1924.0,0.0,54.0,2.0,4.94,1.0,0.0,Entire rental unit
7445,Entire home/apt,550.0,0.0,99.0,1.0,4.72,1.0,0.0,Entire rental unit
7448,Entire home/apt,3600.0,0.0,0.0,2.0,4.8,1.0,0.0,Entire rental unit
7449,Entire home/apt,1371.0,0.0,85.0,2.0,4.75,1.0,0.0,Entire rental unit
