,room_type,price,host_is_superhost,host_acceptance_rate,bathrooms,review_scores_cleanliness,host_identity_verified,instant_bookable,property_type
10352,Private room,459.0,0.0,100.0,1.0,4.71,1.0,1.0,Private room in home
10353,Private room,521.0,1.0,100.0,1.0,5.0,1.0,1.0,Private room in casa particular
10354,Private room,467.0,0.0,100.0,1.0,4.63,1.0,1.0,Private room in home
10355,Private room,487.0,0.0,100.0,1.0,4.62,1.0,1.0,Private room in home
10356,Private room,450.0,0.0,100.0,0.0,3.79,1.0,1.0,Private room in condo
10357,Private room,459.0,0.0,100.0,1.0,4.54,1.0,1.0,Private room in home
10361,Private room,708.0,0.0,100.0,1.0,5.0,1.0,0.0,Private room in rental unit
10370,Private room,1400.0,0.0,99.0,1.0,4.8,1.0,0.0,Private room in rental unit
10371,Private room,800.0,0.0,100.0,1.0,4.87,1.0,1.0,Private room in tower
10373,Private room,1131.0,1.0,100.0,1.0,4.91,1.0,1.0,Room in boutique hotel
10374,Private room,240.0,1.0,79.0,2.0,4.75,1.0,0.0,Private room in guesthouse
10375,Private room,850.0,1.0,100.0,1.5,4.91,1.0,0.0,Private room in home
10376,Private room,300.0,1.0,79.0,2.0,4.55,1.0,0.0,Private room in guesthouse
10377,Private room,240.0,1.0,79.0,2.0,4.74,1.0,0.0,Private room in guesthouse
10378,Private room,1114.0,1.0,79.0,2.0,4.22,1.0,0.0,Private room in guesthouse
10380,Private room,395.0,1.0,79.0,1.0,5.0,1.0,0.0,Private room in guesthouse
10382,Private room,395.0,1.0,79.0,1.0,4.5,1.0,0.0,Private room in guesthouse
10385,Private room,230.0,0.0,88.0,1.0,4.5,1.0,1.0,Private room in vacation home
10386,Private room,201.0,1.0,100.0,2.0,4.57,1.0,1.0,Private room in tiny home
10387,Private room,800.0,1.0,97.0,1.5,4.9,1.0,0.0,Private room in home
10388,Private room,968.0,0.0,50.0,1.0,4.8,1.0,0.0,Private room in condo
10392,Private room,1114.0,0.0,0.0,1.0,5.0,1.0,1.0,Private room in rental unit
10393,Private room,820.0,1.0,100.0,1.5,4.87,1.0,0.0,Private room in home
10394,Private room,820.0,1.0,100.0,1.5,4.84,1.0,0.0,Private room in home
10395,Private room,534.0,0.0,99.0,1.0,4.8,1.0,0.0,Private room in home
10396,Private room,490.0,0.0,99.0,1.0,4.8,1.0,0.0,Private room in home
10403,Private room,1114.0,0.0,0.0,2.0,4.8,1.0,0.0,Private room in condo
10408,Private room,660.0,1.0,93.0,1.0,4.78,1.0,0.0,Private room in rental unit
10409,Private room,403.0,0.0,99.0,1.0,4.8,1.0,0.0,Private room in home
10422,Private room,650.0,0.0,5.0,1.0,5.0,1.0,0.0,Private room in rental unit
10423,Private room,1116.0,0.0,50.0,1.0,5.0,1.0,0.0,Private room in condo
10425,Private room,300.0,0.0,88.0,1.0,4.69,1.0,0.0,Private room in guest suite
10430,Private room,1114.0,1.0,100.0,2.0,4.89,1.0,0.0,Room in hotel
10434,Private room,240.0,1.0,78.0,1.0,4.5,1.0,0.0,Private room in home
10436,Private room,576.0,1.0,98.0,2.0,4.9,1.0,0.0,Private room in rental unit
10437,Private room,614.0,0.0,64.0,2.0,3.0,1.0,0.0,Private room in serviced apartment
10438,Private room,450.0,0.0,40.0,1.0,4.62,1.0,0.0,Private room in casa particular
10455,Private room,450.0,0.0,14.0,2.0,5.0,1.0,0.0,Private room in rental unit
10456,Private room,1114.0,0.0,99.0,2.0,4.8,0.0,0.0,Private room in tiny home
10468,Private room,292.0,1.0,100.0,1.0,4.81,1.0,1.0,Private room in rental unit
10471,Private room,2000.0,0.0,56.0,1.0,5.0,1.0,0.0,Private room in home
10476,Private room,400.0,0.0,100.0,1.0,5.0,1.0,0.0,Private room in home
10480,Private room,987.0,1.0,100.0,1.0,4.96,1.0,0.0,Private room in condo
10484,Private room,400.0,0.0,0.0,1.5,5.0,1.0,0.0,Private room in home
10489,Private room,616.0,0.0,98.0,3.5,3.8,1.0,1.0,Private room in vacation home
10491,Private room,1139.0,1.0,99.0,12.0,4.91,1.0,1.0,Private room in bed and breakfast
10492,Private room,300.0,1.0,100.0,1.0,4.92,1.0,0.0,Private room in loft
10493,Private room,298.0,1.0,99.0,1.0,4.71,1.0,0.0,Private room in casa particular
10495,Private room,1114.0,1.0,100.0,1.0,4.9,1.0,0.0,Private room in rental unit
10499,Private room,737.0,0.0,98.0,1.0,4.0,1.0,1.0,Private room in vacation home
10500,Private room,590.0,1.0,99.0,1.0,4.98,1.0,1.0,Private room in condo
10502,Private room,552.0,1.0,100.0,1.5,4.89,1.0,1.0,Private room in home
10503,Private room,1114.0,0.0,99.0,1.5,5.0,1.0,1.0,Private room in condo
10509,Private room,825.0,1.0,99.0,8.0,4.83,1.0,1.0,Private room in loft
10516,Private room,680.0,0.0,50.0,1.0,4.62,1.0,0.0,Private room in condo
10517,Private room,430.0,0.0,99.0,1.5,4.79,1.0,1.0,Private room in guest suite
10524,Private room,1120.0,1.0,100.0,1.0,4.93,1.0,1.0,Room in boutique hotel
10531,Private room,1114.0,0.0,99.0,1.0,5.0,0.0,0.0,Private room in rental unit
10533,Private room,245.0,1.0,90.0,1.0,5.0,1.0,0.0,Private room in serviced apartment
10536,Private room,449.0,0.0,99.0,1.5,4.79,1.0,0.0,Private room in guest suite
10539,Private room,2002.0,0.0,99.0,1.0,4.17,1.0,1.0,Private room in home
10540,Private room,1274.0,0.0,99.0,1.0,5.0,1.0,1.0,Private room in nature lodge
10541,Private room,1500.0,0.0,0.0,1.5,4.8,1.0,0.0,Private room in rental unit
10543,Private room,600.0,0.0,61.0,1.0,4.7,1.0,0.0,Private room in rental unit
10553,Private room,524.0,1.0,100.0,1.5,4.88,1.0,0.0,Private room in rental unit
10555,Private room,506.0,1.0,100.0,1.0,4.87,0.0,0.0,Private room in condo
10562,Private room,1914.0,1.0,100.0,1.0,4.83,1.0,1.0,Private room in rental unit
10563,Private room,690.0,0.0,100.0,1.0,4.17,1.0,0.0,Private room in home
10565,Private room,1114.0,0.0,100.0,1.0,4.76,1.0,1.0,Private room in condo
10567,Private room,1114.0,0.0,97.0,1.0,4.78,1.0,1.0,Private room in rental unit
10576,Private room,530.0,0.0,99.0,1.0,4.93,1.0,0.0,Private room in lighthouse
10579,Private room,485.0,0.0,100.0,1.0,4.72,1.0,1.0,Private room in rental unit
10580,Private room,550.0,0.0,99.0,1.0,4.8,1.0,1.0,Private room in condo
10584,Private room,1800.0,0.0,100.0,1.0,4.85,1.0,1.0,Private room in serviced apartment
10591,Private room,625.0,1.0,100.0,1.0,4.9,1.0,0.0,Private room in home
10594,Private room,1114.0,0.0,100.0,1.0,4.77,1.0,1.0,Private room in bed and breakfast
10596,Private room,538.0,0.0,100.0,1.0,4.77,1.0,1.0,Private room in bed and breakfast
10598,Private room,507.0,0.0,100.0,1.0,4.74,1.0,1.0,Private room in bed and breakfast
10599,Private room,1114.0,0.0,87.0,1.0,4.67,1.0,0.0,Private room in rental unit
10601,Private room,562.0,1.0,100.0,1.5,4.8,1.0,1.0,Private room in rental unit
10602,Private room,450.0,1.0,100.0,1.0,5.0,1.0,1.0,Private room in rental unit
10603,Private room,450.0,1.0,100.0,1.0,4.8,1.0,1.0,Private room in rental unit
10604,Private room,450.0,1.0,100.0,1.0,5.0,1.0,1.0,Private room in rental unit
10605,Private room,450.0,1.0,100.0,1.0,5.0,1.0,1.0,Private room in rental unit
10606,Private room,562.0,1.0,96.0,1.0,4.8,1.0,1.0,Private room in rental unit
10609,Private room,1456.0,0.0,99.0,1.0,4.25,1.0,1.0,Private room in home
10616,Private room,450.0,1.0,96.0,1.0,4.25,1.0,1.0,Private room in rental unit
10617,Private room,450.0,1.0,96.0,1.0,5.0,1.0,1.0,Private room in rental unit
10618,Private room,450.0,1.0,96.0,1.0,4.5,1.0,1.0,Private room in rental unit
10619,Private room,450.0,1.0,96.0,1.0,5.0,1.0,1.0,Private room in rental unit
10620,Private room,550.0,0.0,75.0,1.0,4.75,1.0,0.0,Private room in home
10621,Private room,757.0,0.0,99.0,1.0,4.8,1.0,0.0,Private room in rental unit
10624,Private room,1100.0,0.0,100.0,1.0,4.84,1.0,1.0,Private room in rental unit
10626,Private room,280.0,0.0,100.0,1.5,5.0,1.0,0.0,Private room in home
10628,Private room,1114.0,0.0,100.0,4.5,4.66,1.0,0.0,Private room in rental unit
10631,Private room,580.0,0.0,14.0,1.0,4.8,1.0,0.0,Private room in guest suite
10632,Private room,850.0,0.0,25.0,1.0,4.68,1.0,0.0,Private room in rental unit
10634,Private room,1114.0,0.0,100.0,1.5,4.92,1.0,1.0,Private room in rental unit
10639,Private room,277.0,0.0,100.0,3.0,4.35,1.0,1.0,Private room in hostel
10646,Private room,1114.0,0.0,100.0,1.0,5.0,1.0,0.0,Private room in condo
10649,Private room,401.0,0.0,99.0,0.0,4.6,1.0,0.0,Private room in home
10655,Private room,1510.0,1.0,100.0,1.0,4.89,1.0,0.0,Room in hotel
10658,Private room,1114.0,0.0,100.0,1.5,4.8,1.0,1.0,Private room in home
10659,Private room,1114.0,0.0,100.0,1.5,4.88,1.0,0.0,Private room in home
10662,Private room,1114.0,0.0,99.0,2.0,5.0,1.0,1.0,Private room in rental unit
10664,Private room,558.0,1.0,100.0,1.0,4.87,1.0,0.0,Private room in guest suite
10665,Private room,700.0,1.0,100.0,1.0,5.0,1.0,1.0,Private room in guest suite
10668,Private room,570.0,0.0,75.0,1.0,4.25,1.0,0.0,Private room in hostel
10674,Private room,299.0,0.0,100.0,2.0,4.47,1.0,0.0,Private room in hostel
10683,Private room,475.0,0.0,100.0,1.0,4.65,1.0,1.0,Private room in bed and breakfast
10688,Private room,694.0,1.0,100.0,1.0,4.63,1.0,0.0,Private room in rental unit
10691,Private room,1069.0,1.0,99.0,8.0,4.95,1.0,1.0,Private room in serviced apartment
10692,Private room,1234.0,1.0,99.0,8.0,4.86,1.0,1.0,Private room in serviced apartment
10693,Private room,1402.0,0.0,100.0,1.5,4.75,1.0,0.0,Private room in townhouse
10694,Private room,1114.0,0.0,99.0,1.5,4.8,1.0,0.0,Private room in serviced apartment
10697,Private room,600.0,0.0,75.0,1.0,5.0,1.0,0.0,Private room in home
10698,Private room,948.0,1.0,100.0,1.0,4.95,1.0,0.0,Room in hotel
10699,Private room,1510.0,1.0,100.0,1.0,4.94,1.0,0.0,Room in hotel
10700,Private room,1114.0,0.0,100.0,1.0,5.0,1.0,1.0,Private room in home
10701,Private room,800.0,0.0,99.0,1.0,5.0,1.0,0.0,Private room in condo
10703,Private room,518.0,0.0,100.0,1.0,4.84,1.0,1.0,Private room in home
10707,Private room,575.0,0.0,100.0,1.0,4.76,1.0,1.0,Room in hotel
10708,Private room,475.0,0.0,100.0,1.0,4.81,1.0,1.0,Private room in bed and breakfast
10709,Private room,475.0,0.0,100.0,1.0,4.54,1.0,1.0,Private room in bed and breakfast
10711,Private room,718.0,1.0,100.0,1.0,4.76,1.0,1.0,Private room in home
10712,Private room,591.0,1.0,100.0,1.0,4.79,1.0,1.0,Private room in home
10713,Private room,1114.0,0.0,100.0,1.0,4.75,1.0,0.0,Private room in condo
10714,Private room,739.0,1.0,100.0,1.0,4.85,1.0,1.0,Private room in home
10716,Private room,591.0,1.0,100.0,1.0,4.87,1.0,1.0,Private room in home
10717,Private room,1114.0,1.0,100.0,1.0,4.74,1.0,1.0,Private room in home
10721,Private room,471.0,0.0,100.0,2.0,4.73,1.0,1.0,Private room in casa particular
10723,Private room,1141.0,1.0,100.0,1.0,4.95,1.0,1.0,Private room in home
10724,Private room,1114.0,1.0,100.0,1.0,4.85,1.0,0.0,Room in hotel
10737,Private room,472.0,0.0,100.0,1.0,4.71,1.0,1.0,Private room in rental unit
10740,Private room,863.0,0.0,100.0,1.0,4.6,1.0,1.0,Private room in home
10742,Private room,1114.0,0.0,99.0,1.0,4.95,1.0,0.0,Private room in rental unit
10747,Private room,1057.0,1.0,100.0,1.0,4.84,1.0,0.0,Room in hotel
10748,Private room,450.0,0.0,100.0,1.5,4.8,1.0,0.0,Private room in rental unit
10749,Private room,663.0,0.0,100.0,1.0,4.63,1.0,0.0,Private room in rental unit
10755,Private room,500.0,0.0,0.0,1.0,4.8,1.0,0.0,Private room in rental unit
10757,Private room,948.0,1.0,100.0,1.0,4.91,1.0,0.0,Room in hotel
10764,Private room,300.0,1.0,99.0,1.0,4.0,1.0,1.0,Private room in rental unit
10771,Private room,410.0,0.0,82.0,2.5,4.74,1.0,1.0,Private room in home
10774,Private room,2006.0,0.0,99.0,1.0,4.73,1.0,1.0,Private room
10777,Private room,497.0,0.0,94.0,1.0,4.74,1.0,0.0,Private room in rental unit
10783,Private room,600.0,1.0,99.0,1.0,4.97,1.0,0.0,Private room in serviced apartment
10784,Private room,509.0,0.0,100.0,1.5,4.79,1.0,1.0,Private room in home
10785,Private room,1000.0,0.0,97.0,1.5,4.74,1.0,0.0,Private room in condo
10792,Private room,1114.0,0.0,92.0,1.0,4.8,1.0,1.0,Private room in bed and breakfast
10794,Private room,1114.0,0.0,99.0,2.5,4.9,1.0,1.0,Private room in rental unit
10800,Private room,553.0,0.0,98.0,1.0,4.75,1.0,0.0,Private room in rental unit
10801,Private room,1114.0,0.0,99.0,1.0,5.0,0.0,0.0,Private room in vacation home
10802,Private room,500.0,0.0,100.0,1.0,4.74,1.0,1.0,Private room in guesthouse
10810,Private room,1422.0,0.0,99.0,1.0,4.58,1.0,1.0,Private room in bed and breakfast
10817,Private room,900.0,0.0,50.0,1.0,5.0,1.0,0.0,Private room in serviced apartment
10820,Private room,290.0,0.0,99.0,1.0,4.67,1.0,0.0,Private room in condo
10827,Private room,1114.0,0.0,87.0,2.0,4.74,1.0,1.0,Private room in townhouse
10839,Private room,1114.0,0.0,99.0,1.0,4.8,0.0,0.0,Private room in condo
10846,Private room,450.0,1.0,97.0,1.5,5.0,1.0,0.0,Private room in serviced apartment
10848,Private room,237.0,0.0,99.0,1.0,4.71,1.0,0.0,Private room in serviced apartment
10849,Private room,214.0,0.0,99.0,1.0,4.63,1.0,0.0,Private room in serviced apartment
10854,Private room,1114.0,0.0,99.0,1.0,4.8,1.0,0.0,Private room in serviced apartment
10855,Private room,479.0,0.0,40.0,1.5,4.8,1.0,0.0,Private room
10861,Private room,1100.0,1.0,92.0,1.0,5.0,1.0,0.0,Private room in home
10873,Private room,910.0,0.0,98.0,1.5,4.0,1.0,0.0,Private room in cabin
10874,Private room,607.0,0.0,98.0,1.5,4.64,1.0,1.0,Private room in cabin
10876,Private room,443.0,0.0,99.0,1.0,4.77,1.0,0.0,Private room in serviced apartment
10880,Private room,2000.0,0.0,99.0,1.0,4.0,1.0,0.0,Private room in home
10881,Private room,599.0,1.0,97.0,1.5,4.75,1.0,0.0,Private room in home
10884,Private room,1114.0,0.0,50.0,2.0,5.0,1.0,0.0,Private room in rental unit
10885,Private room,585.0,0.0,14.0,1.0,4.8,1.0,0.0,Private room in guest suite
10889,Private room,1114.0,0.0,76.0,1.0,5.0,1.0,0.0,Room in boutique hotel
10894,Private room,224.0,0.0,15.0,1.0,4.64,1.0,0.0,Private room in rental unit
10898,Private room,2950.0,0.0,100.0,1.0,4.8,1.0,1.0,Private room in hut
10902,Private room,900.0,1.0,99.0,1.0,4.91,1.0,0.0,Private room in serviced apartment
10914,Private room,587.0,1.0,99.0,1.5,4.79,1.0,0.0,Private room in home
10915,Private room,350.0,0.0,99.0,2.0,5.0,1.0,0.0,Private room in condo
10918,Private room,1114.0,1.0,100.0,3.0,4.87,1.0,0.0,Room in hotel
10921,Private room,1114.0,1.0,97.0,2.5,4.73,1.0,1.0,Private room in home
10928,Private room,1154.0,1.0,100.0,1.0,4.93,1.0,0.0,Room in hotel
10929,Private room,1114.0,0.0,100.0,1.0,4.28,1.0,1.0,Private room in rental unit
10931,Private room,529.0,0.0,99.0,2.0,4.54,1.0,1.0,Private room in home
10933,Private room,486.0,0.0,99.0,2.0,4.8,1.0,1.0,Private room in home
10934,Private room,500.0,0.0,99.0,2.0,4.25,1.0,1.0,Private room in home
10935,Private room,550.0,0.0,99.0,2.0,4.42,1.0,1.0,Private room in home
10936,Private room,500.0,0.0,99.0,2.0,4.11,1.0,1.0,Private room in home
10937,Private room,486.0,0.0,99.0,2.0,4.58,1.0,1.0,Private room in home
10943,Private room,380.0,0.0,0.0,1.5,4.0,1.0,0.0,Private room in townhouse
10950,Private room,678.0,1.0,100.0,1.0,4.98,1.0,1.0,Private room in guest suite
10954,Private room,1399.0,1.0,99.0,1.0,4.85,1.0,1.0,Private room in rental unit
10959,Private room,1945.0,0.0,98.0,1.0,4.97,1.0,1.0,Room in hotel
10961,Private room,450.0,1.0,100.0,1.5,4.83,1.0,1.0,Private room in rental unit
10962,Private room,1114.0,0.0,99.0,1.5,4.8,1.0,0.0,Private room in condo
10966,Private room,285.0,0.0,75.0,1.0,4.88,1.0,0.0,Private room in condo
10975,Private room,600.0,0.0,75.0,1.5,5.0,1.0,0.0,Private room in home
10976,Private room,1114.0,0.0,99.0,1.5,4.8,0.0,0.0,Private room in bed and breakfast
10977,Private room,1114.0,0.0,99.0,1.5,4.8,0.0,0.0,Private room in bed and breakfast
10978,Private room,1114.0,0.0,99.0,1.5,5.0,0.0,0.0,Private room in bed and breakfast
10981,Private room,269.0,0.0,100.0,1.0,4.71,1.0,0.0,Private room in condo
10985,Private room,216.0,1.0,99.0,1.0,4.67,1.0,0.0,Private room in rental unit
10986,Private room,344.0,0.0,98.0,1.0,4.43,1.0,0.0,Private room in rental unit
10989,Private room,500.0,0.0,99.0,1.0,4.8,1.0,0.0,Private room in rental unit
10990,Private room,707.0,1.0,100.0,1.0,4.97,1.0,1.0,Private room in guest suite
10991,Private room,400.0,0.0,0.0,1.0,4.8,1.0,0.0,Private room in rental unit
10993,Private room,1078.0,0.0,94.0,1.0,4.78,1.0,1.0,Private room in loft
11001,Private room,700.0,1.0,96.0,1.0,4.89,1.0,1.0,Private room in casa particular
11006,Private room,1114.0,1.0,100.0,1.0,4.43,1.0,0.0,Private room in guest suite
11010,Private room,1114.0,0.0,99.0,2.0,5.0,1.0,0.0,Private room in rental unit
11011,Private room,4800.0,1.0,100.0,1.5,5.0,1.0,0.0,Private room in townhouse
11014,Private room,511.0,1.0,99.0,1.5,4.78,1.0,0.0,Private room in home
11015,Private room,1114.0,0.0,87.0,1.5,4.88,1.0,0.0,Private room in townhouse
11021,Private room,500.0,0.0,99.0,1.0,4.8,1.0,0.0,Private room in rental unit
11023,Private room,640.0,1.0,100.0,1.0,5.0,1.0,0.0,Private room in home
11025,Private room,6394.0,0.0,97.0,1.0,4.0,1.0,0.0,Room in aparthotel
11028,Private room,450.0,0.0,97.0,1.0,4.69,1.0,0.0,Private room in bed and breakfast
11029,Private room,600.0,0.0,97.0,1.0,4.35,1.0,0.0,Private room in bed and breakfast
11033,Private room,1007.0,0.0,97.0,1.0,4.44,1.0,0.0,Private room in guest suite
11037,Private room,1193.0,1.0,100.0,1.0,4.7,1.0,1.0,Room in hotel
11043,Private room,1114.0,0.0,99.0,2.0,4.8,0.0,0.0,Private room in home
11044,Private room,1114.0,0.0,99.0,2.0,4.0,1.0,0.0,Private room in condo
11046,Private room,694.0,0.0,99.0,1.0,4.8,1.0,0.0,Private room in rental unit
11048,Private room,1114.0,0.0,99.0,1.0,4.66,1.0,1.0,Private room in casa particular
11049,Private room,250.0,0.0,99.0,1.0,4.8,1.0,0.0,Private room in rental unit
11050,Private room,610.0,0.0,93.0,1.0,4.56,1.0,0.0,Private room in rental unit
11051,Private room,370.0,0.0,99.0,1.0,4.79,1.0,0.0,Private room in vacation home
11054,Private room,500.0,1.0,100.0,1.0,4.76,1.0,0.0,Private room in condo
11056,Private room,510.0,1.0,94.0,1.5,5.0,1.0,0.0,Private room in home
11064,Private room,900.0,0.0,86.0,1.0,4.83,1.0,0.0,Private room in condo
11066,Private room,495.0,0.0,98.0,1.0,4.43,1.0,1.0,Private room in rental unit
11068,Private room,257.0,0.0,96.0,1.5,4.84,1.0,1.0,Private room in home
11069,Private room,225.0,0.0,38.0,4.0,5.0,1.0,0.0,Private room in home
11072,Private room,793.0,1.0,100.0,1.0,4.89,1.0,0.0,Private room in home
11075,Private room,450.0,0.0,0.0,1.0,4.82,1.0,0.0,Private room in condo
11082,Private room,303.0,0.0,98.0,1.0,4.77,1.0,0.0,Private room in condo
11085,Private room,2000.0,0.0,97.0,3.5,1.0,1.0,1.0,Private room in guest suite
11089,Private room,1500.0,0.0,0.0,1.0,5.0,1.0,0.0,Private room in home
11090,Private room,303.0,0.0,100.0,1.0,4.8,1.0,1.0,Private room in condo
11092,Private room,650.0,1.0,90.0,1.0,5.0,1.0,0.0,Private room in serviced apartment
11093,Private room,1114.0,0.0,99.0,1.0,4.85,1.0,1.0,Private room in hostel
11095,Private room,2006.0,0.0,99.0,1.0,4.82,1.0,1.0,Private room
11096,Private room,1223.0,0.0,99.0,1.0,4.8,1.0,1.0,Private room in casa particular
11097,Private room,1114.0,0.0,100.0,1.0,4.93,1.0,1.0,Private room in rental unit
11099,Private room,2000.0,0.0,97.0,2.0,3.0,1.0,1.0,Private room in guest suite
11105,Private room,695.0,0.0,99.0,2.0,4.96,1.0,1.0,Private room in home
11106,Private room,691.0,0.0,99.0,2.0,4.9,1.0,1.0,Private room in casa particular
11107,Private room,1211.0,0.0,99.0,2.0,4.97,1.0,1.0,Private room in casa particular
11108,Private room,3050.0,1.0,100.0,1.0,5.0,1.0,1.0,Room in boutique hotel
11110,Private room,652.0,1.0,100.0,1.0,4.8,1.0,1.0,Private room in condo
11112,Private room,1292.0,0.0,100.0,1.0,4.74,1.0,1.0,Private room in bed and breakfast
11114,Private room,310.0,0.0,97.0,1.0,4.44,1.0,1.0,Private room in rental unit
11116,Private room,1114.0,0.0,54.0,1.5,4.63,1.0,0.0,Private room in home
11117,Private room,1200.0,0.0,54.0,1.0,4.43,1.0,0.0,Private room in home
11122,Private room,1114.0,0.0,96.0,1.0,5.0,1.0,0.0,Private room in home
11133,Private room,7516.0,1.0,100.0,1.0,4.8,1.0,1.0,Room in boutique hotel
11135,Private room,6392.0,1.0,100.0,1.0,4.91,1.0,0.0,Room in boutique hotel
11140,Private room,1114.0,0.0,99.0,5.0,5.0,1.0,0.0,Private room in casa particular
11142,Private room,1000.0,1.0,100.0,1.5,4.75,1.0,0.0,Private room in home
11143,Private room,690.0,0.0,17.0,1.0,5.0,1.0,0.0,Private room in condo
11145,Private room,700.0,0.0,0.0,1.0,4.8,1.0,0.0,Private room in rental unit
11148,Private room,326.0,0.0,0.0,1.0,5.0,1.0,0.0,Private room in condo
11150,Private room,640.0,1.0,100.0,1.0,4.93,1.0,1.0,Private room in home
11151,Private room,640.0,1.0,100.0,1.0,5.0,1.0,1.0,Private room in home
11152,Private room,997.0,1.0,100.0,2.0,5.0,1.0,0.0,Private room in home
11158,Private room,2000.0,1.0,100.0,1.0,5.0,1.0,0.0,Private room in condo
11160,Private room,698.0,0.0,99.0,2.0,4.7,1.0,1.0,Private room in home
11163,Private room,1114.0,0.0,83.0,1.0,4.8,1.0,1.0,Private room in condo
11165,Private room,836.0,1.0,100.0,1.0,4.95,1.0,1.0,Private room in guest suite
11166,Private room,1114.0,1.0,99.0,1.0,4.78,1.0,1.0,Private room in rental unit
11169,Private room,1500.0,0.0,50.0,1.5,5.0,1.0,0.0,Private room in rental unit
11171,Private room,1462.0,1.0,100.0,1.0,4.8,1.0,1.0,Private room in rental unit
11174,Private room,227.0,1.0,99.0,1.0,4.73,1.0,0.0,Private room in rental unit
11180,Private room,5000.0,0.0,99.0,1.0,4.8,1.0,1.0,Private room in rental unit
11181,Private room,1462.0,1.0,96.0,1.0,5.0,1.0,1.0,Private room in rental unit
11184,Private room,657.0,0.0,60.0,1.0,4.8,1.0,0.0,Private room in loft
11189,Private room,1057.0,1.0,100.0,1.0,4.73,1.0,0.0,Room in hotel
11190,Private room,450.0,0.0,0.0,1.0,5.0,1.0,0.0,Private room in rental unit
11197,Private room,1000.0,0.0,100.0,1.0,4.89,1.0,1.0,Private room in condo
11209,Private room,500.0,1.0,100.0,1.0,4.78,1.0,1.0,Private room in casa particular
11220,Private room,540.0,0.0,100.0,1.0,4.77,1.0,1.0,Room in boutique hotel
11221,Private room,459.0,0.0,100.0,1.0,4.76,1.0,1.0,Private room in guesthouse
11223,Private room,355.0,0.0,100.0,1.5,4.51,1.0,0.0,Private room in rental unit
11224,Private room,1114.0,1.0,100.0,1.5,4.63,1.0,0.0,Private room in rental unit
11227,Private room,600.0,0.0,97.0,1.0,4.62,1.0,0.0,Private room in guest suite
11234,Private room,307.0,0.0,50.0,1.0,4.83,1.0,0.0,Private room in serviced apartment
11241,Private room,880.0,1.0,100.0,1.0,4.8,1.0,0.0,Room in hotel
11247,Private room,1114.0,0.0,99.0,1.0,5.0,0.0,0.0,Private room in guest suite
11250,Private room,599.0,1.0,100.0,1.5,4.65,1.0,1.0,Private room in casa particular
11251,Private room,506.0,0.0,100.0,1.0,4.87,1.0,1.0,Private room in guest suite
11257,Private room,499.0,0.0,93.0,1.0,4.7,1.0,0.0,Private room in rental unit
11258,Private room,349.0,0.0,93.0,1.0,4.67,1.0,1.0,Private room in casa particular
11259,Private room,599.0,0.0,93.0,1.0,4.45,1.0,0.0,Private room in casa particular
11267,Private room,2100.0,0.0,56.0,1.5,4.55,1.0,0.0,Private room in cottage
11270,Private room,299.0,0.0,100.0,2.0,4.3,1.0,1.0,Private room in hostel
11276,Private room,650.0,0.0,32.0,2.0,2.75,1.0,0.0,Private room in condo
11277,Private room,400.0,0.0,99.0,1.5,4.8,1.0,0.0,Private room in home
11282,Private room,600.0,0.0,50.0,1.0,4.8,1.0,0.0,Private room in home
11285,Private room,1057.0,1.0,100.0,1.0,4.85,1.0,0.0,Room in hotel
11287,Private room,1114.0,1.0,100.0,1.0,4.94,1.0,0.0,Room in hotel
11290,Private room,276.0,1.0,97.0,1.0,4.76,1.0,0.0,Private room in condo
11295,Private room,370.0,0.0,99.0,1.0,4.74,1.0,0.0,Private room in condo
11296,Private room,349.0,0.0,93.0,1.0,4.61,1.0,0.0,Private room in rental unit
11298,Private room,700.0,1.0,97.0,1.0,4.6,1.0,1.0,Private room
11299,Private room,700.0,1.0,97.0,1.0,4.6,1.0,1.0,Private room
11300,Private room,700.0,1.0,97.0,1.0,4.83,1.0,1.0,Private room
11304,Private room,230.0,0.0,75.0,1.0,4.67,1.0,0.0,Private room in condo
11305,Private room,1114.0,0.0,99.0,1.0,4.8,0.0,0.0,Private room in vacation home
11307,Private room,607.0,0.0,100.0,2.5,4.0,1.0,1.0,Private room in home
11308,Private room,550.0,0.0,100.0,1.5,4.8,1.0,1.0,Private room in home
11318,Private room,550.0,0.0,100.0,1.5,4.8,1.0,1.0,Private room in home
11319,Private room,550.0,0.0,100.0,4.5,4.38,1.0,1.0,Private room in home
11320,Private room,534.0,0.0,100.0,1.5,4.13,1.0,1.0,Private room in home
11321,Private room,534.0,0.0,100.0,1.5,4.0,1.0,1.0,Private room in home
11322,Private room,534.0,0.0,100.0,1.5,4.39,1.0,1.0,Private room in home
11323,Private room,534.0,0.0,100.0,1.5,4.83,1.0,1.0,Private room in home
11324,Private room,1114.0,0.0,83.0,1.5,5.0,1.0,0.0,Private room in serviced apartment
11332,Private room,486.0,0.0,100.0,1.5,1.0,1.0,1.0,Private room in home
11333,Private room,534.0,0.0,100.0,1.5,4.71,1.0,1.0,Private room in home
11334,Private room,1114.0,0.0,100.0,1.5,3.85,1.0,1.0,Private room in home
11335,Private room,1114.0,0.0,99.0,1.5,4.85,1.0,1.0,Room in aparthotel
11339,Private room,500.0,1.0,74.0,1.0,4.72,1.0,0.0,Private room in home
11343,Private room,459.0,0.0,99.0,1.5,4.55,1.0,0.0,Private room in casa particular
